Species;Year;Abundance;X;Y
Hyla arborea;2015;1;159197;6768638
Lissotriton helveticus;2015;1;178787;6800902
Lissotriton helveticus;2015;1;151502;6838382
Pelophylax spp.;2015;1;236043;6747492
Pelophylax spp.;2015;1;235992;6748064
Pelophylax spp.;2015;1;164411;6782564
Pelophylax spp.;2015;1;158731;6768795
Rana dalmatina;2015;1;235943;6747948
Rana dalmatina;2015;1;235850;6747983
Rana dalmatina;2015;1;235989;6747475
Rana dalmatina;2015;1;236034;6747497
Rana dalmatina;2015;1;236049;6747492
Rana dalmatina;2015;1;158731;6768795
Rana dalmatina;2015;1;163598;6847680
Rana temporaria;2015;1;164411;6782564
Rana temporaria;2015;1;179183;6783218
Rana temporaria;2015;1;178787;6800902
Triturus marmoratus;2015;1;163598;6847680
Pelophylax spp.;2015;1;283001;6839317
Pelophylax spp.;2015;1;234691;6744923
Salamandra salamandra;2015;1;153576;6770086
Hyla arborea;2015;1;333343;6773378
Hyla arborea;2015;1;344751;6816960
Ichthyosaura alpestris;2015;1;350303;6797800
Lissotriton helveticus;2015;1;215861;6746254
Lissotriton helveticus;2015;1;215861;6746254
Lissotriton helveticus;2015;1;249357;6801330
Lissotriton helveticus;2015;1;350306;6797802
Pelophylax spp.;2015;1;215861;6746254
Rana dalmatina;2015;1;184134;6780999
Rana dalmatina;2015;1;262891;6774870
Rana temporaria;2015;1;159183;6780258
Salamandra salamandra;2015;1;249357;6801330
Salamandra salamandra;2015;1;138185;6796288
Triturus marmoratus;2015;1;249357;6801330
Hyla arborea;2015;1;279923;6731908
Lissotriton helveticus;2015;1;168167;6777047
Lissotriton helveticus;2015;1;386454;6805475
Pelodytes punctatus;2015;1;232766;6707168
Pelophylax spp.;2015;1;218611;6753761
Rana dalmatina;2015;1;386454;6805475
Rana dalmatina;2015;1;180867;6805609
Rana temporaria;2015;1;168167;6777047
Salamandra salamandra;2015;1;260884;6845808
Salamandra salamandra;2015;1;386454;6805475
Triturus marmoratus;2015;1;386454;6805475
Hyla arborea;2015;1;300800;6727355
Ichthyosaura alpestris;2015;1;356255;6814214
Lissotriton helveticus;2015;1;253610;6790498
Lissotriton helveticus;2015;1;356255;6814214
Lissotriton helveticus;2015;1;201939;6838226
Lissotriton helveticus;2015;1;361644;6798514
Rana dalmatina;2015;1;253610;6790498
Salamandra salamandra;2015;1;356255;6814214
Salamandra salamandra;2015;1;181578;6800792
Salamandra salamandra;2015;1;238442;6814558
Triturus marmoratus;2015;1;253610;6790498
Alytes obstetricans;2015;1;181578;6800792
Epidalea calamita;2015;1;233693;6746340
Hyla arborea;2015;1;385438;6802029
Lissotriton helveticus;2015;1;385440;6802035
Lissotriton helveticus;2015;1;392684;6798291
Lissotriton helveticus;2015;1;392939;6799102
Salamandra salamandra;2015;1;216002;6860868
Salamandra salamandra;2015;1;385440;6802035
Triturus marmoratus;2015;1;392684;6798291
Alytes obstetricans;2015;1;392939;6799102
Epidalea calamita;2015;1;235826;6743523
Hyla arborea;2015;1;217316;6873620
Ichthyosaura alpestris;2015;1;234225;6864793
Lissotriton helveticus;2015;1;388519;6813995
Lissotriton helveticus;2015;1;234225;6864793
Salamandra salamandra;2015;1;234225;6864793
Alytes obstetricans;2015;1;388519;6813995
Alytes obstetricans;2015;1;234225;6864793
Epidalea calamita;2015;1;235409;6743897
Ichthyosaura alpestris;2015;1;350285;6797798
Lissotriton helveticus;2015;1;351348;6800541
Lissotriton helveticus;2015;1;350285;6797798
Pelophylax spp.;2015;1;212791;6759409
Pelophylax spp.;2015;1;169169;6855088
Rana dalmatina;2015;1;351348;6800541
Salamandra salamandra;2015;1;253591;6880061
Lissotriton helveticus;2015;1;350303;6797798
Rana dalmatina;2015;1;350256;6797789
Epidalea calamita;2015;1;256432;6871056
Lissotriton helveticus;2015;1;240599;6877337
Lissotriton helveticus;2015;1;237373;6754807
Pelophylax spp.;2015;1;237373;6754807
Rana dalmatina;2015;1;363235;6763313
Rana dalmatina;2015;1;357585;6766058
Rana dalmatina;2015;1;352271;6768519
Rana dalmatina;2015;1;237373;6754807
Salamandra salamandra;2015;1;240599;6877337
Salamandra salamandra;2015;1;387982;6814936
Salamandra salamandra;2015;1;237373;6754807
Bufo spinosus;2015;1;352538;6757224
Bufo spinosus;2015;1;335140;6750762
Bufo spinosus;2015;1;339985;6753903
Lissotriton helveticus;2015;1;249032;6786463
Lissotriton helveticus;2015;1;249050;6786504
Lissotriton helveticus;2015;1;254416;6788568
Lissotriton helveticus;2015;1;131758;6841659
Lissotriton helveticus;2015;1;352322;6757386
Lissotriton helveticus;2015;1;335140;6750762
Lissotriton helveticus;2015;1;335208;6749783
Lissotriton helveticus;2015;1;335003;6750026
Lissotriton helveticus;2015;1;385625;6788110
Rana dalmatina;2015;1;249032;6786463
Rana dalmatina;2015;1;352545;6757226
Rana dalmatina;2015;1;352322;6757386
Rana dalmatina;2015;1;338876;6753357
Rana dalmatina;2015;1;335140;6750762
Rana dalmatina;2015;1;335208;6749783
Rana dalmatina;2015;1;335003;6750026
Rana dalmatina;2015;1;340154;6754153
Rana dalmatina;2015;1;385968;6787920
Salamandra salamandra;2015;1;249032;6786463
Salamandra salamandra;2015;1;299042;6724422
Salamandra salamandra;2015;1;335140;6750762
Salamandra salamandra;2015;1;335003;6750026
Bufo spinosus;2015;1;346637;6812116
Bufo spinosus;2015;1;257675;6825485
Hyla arborea;2015;1;243617;6750974
Hyla arborea;2015;1;293023;6727982
Hyla arborea;2015;1;234978;6750996
Pelophylax spp.;2015;1;187404;6767612
Salamandra salamandra;2015;1;244103;6797086
Bufo spinosus;2015;1;266551;6792916
Bufo spinosus;2015;1;266902;6793497
Bufo spinosus;2015;1;266195;6792714
Bufo spinosus;2015;1;266835;6793914
Bufo spinosus;2015;1;356133;6754112
Bufo spinosus;2015;1;371975;6805177
Hyla arborea;2015;1;266902;6793497
Hyla arborea;2015;1;266835;6793914
Ichthyosaura alpestris;2015;1;370780;6805308
Ichthyosaura alpestris;2015;1;372500;6804121
Lissotriton helveticus;2015;1;266195;6792714
Lissotriton helveticus;2015;1;266835;6793914
Lissotriton helveticus;2015;1;242252;6878125
Lissotriton helveticus;2015;1;370780;6805308
Rana dalmatina;2015;1;266551;6792916
Rana dalmatina;2015;1;266902;6793497
Rana dalmatina;2015;1;266835;6793914
Rana dalmatina;2015;1;256591;6791079
Rana dalmatina;2015;1;355919;6754245
Rana dalmatina;2015;1;356053;6755444
Rana dalmatina;2015;1;356601;6754451
Salamandra salamandra;2015;1;266551;6792916
Salamandra salamandra;2015;1;266902;6793497
Salamandra salamandra;2015;1;266195;6792714
Salamandra salamandra;2015;1;266835;6793914
Salamandra salamandra;2015;1;256591;6791079
Salamandra salamandra;2015;1;232700;6874747
Salamandra salamandra;2015;1;242252;6878125
Salamandra salamandra;2015;1;356994;6754217
Salamandra salamandra;2015;1;371975;6805177
Salamandra salamandra;2015;1;370780;6805308
Salamandra salamandra;2015;1;372500;6804121
Triturus marmoratus;2015;1;266195;6792714
Triturus marmoratus;2015;1;266835;6793914
Bufo spinosus;2015;1;196459;6857325
Bufo spinosus;2015;1;152630;6769820
Ichthyosaura alpestris;2015;1;335191;6774701
Ichthyosaura alpestris;2015;1;335191;6774701
Lissotriton helveticus;2015;1;150644;6770056
Lissotriton helveticus;2015;1;151515;6770104
Pelophylax spp.;2015;1;196459;6857325
Pelophylax spp.;2015;1;150999;6770187
Rana dalmatina;2015;1;371602;6805466
Rana dalmatina;2015;1;152800;6769853
Salamandra salamandra;2015;1;151515;6770104
Triturus marmoratus;2015;1;335191;6774701
Triturus marmoratus;2015;1;335191;6774701
Bufo spinosus;2015;1;335899;6778076
Bufo spinosus;2015;1;201949;6838210
Bufo spinosus;2015;1;335376;6778318
Lissotriton helveticus;2015;1;201918;6838225
Pelodytes punctatus;2015;1;235826;6743525
Rana dalmatina;2015;1;335899;6778076
Rana dalmatina;2015;1;335376;6778318
Rana dalmatina;2015;1;235761;6743578
Rana dalmatina;2015;1;235934;6743448
Rana temporaria;2015;1;337710;6776266
Bufo spinosus;2015;1;371774;6804990
Ichthyosaura alpestris;2015;1;357299;6784039
Lissotriton helveticus;2015;1;357299;6784039
Lissotriton helveticus;2015;1;371726;6804979
Lissotriton helveticus;2015;1;371477;6805027
Rana dalmatina;2015;1;357299;6784039
Rana dalmatina;2015;1;371787;6804990
Rana dalmatina;2015;1;371477;6805027
Rana temporaria;2015;1;371673;6805002
Rana temporaria;2015;1;371559;6804970
Rana temporaria;2015;1;371466;6805002
Salamandra salamandra;2015;1;371726;6804979
Salamandra salamandra;2015;1;371559;6804970
Hyla arborea;2015;1;234978;6750996
Lissotriton helveticus;2015;1;151631;6772416
Lissotriton helveticus;2015;1;277609;6757539
Pelophylax spp.;2015;1;234978;6750996
Salamandra salamandra;2015;1;236974;6756478
Bufo spinosus;2015;1;290661;6759541
Bufo spinosus;2015;1;291786;6759256
Bufo spinosus;2015;1;236671;6824312
Bufo spinosus;2015;1;281310;6801910
Lissotriton helveticus;2015;1;291786;6759256
Rana dalmatina;2015;1;290661;6759541
Rana dalmatina;2015;1;291786;6759256
Rana dalmatina;2015;1;268112;6739062
Bufo spinosus;2015;1;243219;6760360
Pelophylax spp.;2015;1;212791;6759409
Pelophylax spp.;2015;1;354004;6788856
Rana temporaria;2015;1;242970;6760297
Bufo spinosus;2015;1;242279;6850241
Ichthyosaura alpestris;2015;1;242279;6850241
Lissotriton helveticus;2015;1;262665;6774141
Lissotriton helveticus;2015;1;263079;6773421
Rana dalmatina;2015;1;262769;6774563
Salamandra salamandra;2015;1;242279;6850241
Salamandra salamandra;2015;1;262798;6774808
Salamandra salamandra;2015;1;262893;6773769
Salamandra salamandra;2015;1;263079;6773421
Ichthyosaura alpestris;2015;1;357299;6784039
Ichthyosaura alpestris;2015;1;357299;6784039
Ichthyosaura alpestris;2015;1;357299;6784039
Lissotriton helveticus;2015;1;347847;6749749
Lissotriton helveticus;2015;1;357299;6784039
Lissotriton helveticus;2015;1;357299;6784039
Lissotriton helveticus;2015;1;357299;6784039
Rana dalmatina;2015;1;250851;6738251
Rana dalmatina;2015;1;250860;6738116
Rana dalmatina;2015;1;347847;6749749
Rana dalmatina;2015;1;357299;6784039
Rana dalmatina;2015;1;357299;6784039
Rana dalmatina;2015;1;357299;6784039
Rana temporaria;2015;1;240038;6874422
Triturus marmoratus;2015;1;357299;6784039
Triturus marmoratus;2015;1;357299;6784039
Triturus marmoratus;2015;1;357299;6784039
Pelophylax spp.;2015;1;239863;6745779
Bufo spinosus;2015;1;231796;6758974
Bufo spinosus;2015;1;251327;6867256
Bufo spinosus;2015;1;217600;6850924
Bufo spinosus;2015;1;186415;6844301
Epidalea calamita;2015;1;233693;6746340
Hyla arborea;2015;1;217600;6850924
Ichthyosaura alpestris;2015;1;217600;6850924
Lissotriton helveticus;2015;1;217600;6850924
Lissotriton helveticus;2015;1;186415;6844301
Pelophylax spp.;2015;1;212791;6759409
Rana dalmatina;2015;1;248961;6786493
Rana dalmatina;2015;1;217600;6850924
Salamandra salamandra;2015;1;217600;6850924
Salamandra salamandra;2015;1;187822;6846770
Salamandra salamandra;2015;1;188227;6847035
Salamandra salamandra;2015;1;187713;6847058
Salamandra salamandra;2015;1;187393;6846134
Salamandra salamandra;2015;1;186415;6844301
Salamandra salamandra;2015;1;188103;6842700
Triturus marmoratus;2015;1;217600;6850924
Bufo spinosus;2015;1;358063;6774983
Epidalea calamita;2015;1;283001;6839317
Pelodytes punctatus;2015;1;360098;6843662
Ichthyosaura alpestris;2015;1;335629;6777377
Ichthyosaura alpestris;2015;1;333343;6773378
Lissotriton helveticus;2015;1;335191;6774701
Lissotriton helveticus;2015;1;335629;6777377
Lissotriton helveticus;2015;1;333343;6773378
Lissotriton helveticus;2015;1;239977;6756225
Pelophylax spp.;2015;1;239977;6756225
Rana dalmatina;2015;1;335191;6774701
Rana dalmatina;2015;1;346319;6771047
Rana dalmatina;2015;1;347352;6770487
Rana dalmatina;2015;1;345636;6770861
Salamandra salamandra;2015;1;335191;6774701
Salamandra salamandra;2015;1;335629;6777377
Salamandra salamandra;2015;1;206600;6831676
Salamandra salamandra;2015;1;346319;6771047
Salamandra salamandra;2015;1;239977;6756225
Salamandra salamandra;2015;1;184882;6774325
Triturus marmoratus;2015;1;335629;6777377
Triturus marmoratus;2015;1;239977;6756225
Bufo spinosus;2015;1;281632;6835232
Bufo spinosus;2015;1;349468;6747944
Bufo spinosus;2015;1;349784;6747534
Bufo spinosus;2015;1;314225;6777059
Ichthyosaura alpestris;2015;1;357365;6783913
Ichthyosaura alpestris;2015;1;357299;6784039
Lissotriton helveticus;2015;1;359351;6795101
Lissotriton helveticus;2015;1;357365;6783913
Lissotriton helveticus;2015;1;357299;6784039
Lissotriton helveticus;2015;1;359234;6795311
Pelophylax spp.;2015;1;357365;6783913
Pelophylax spp.;2015;1;357299;6784039
Rana dalmatina;2015;1;349296;6748257
Rana dalmatina;2015;1;349457;6747952
Rana dalmatina;2015;1;349781;6747537
Rana dalmatina;2015;1;349713;6747160
Rana dalmatina;2015;1;349284;6748530
Rana dalmatina;2015;1;348773;6748396
Rana dalmatina;2015;1;348090;6748193
Rana dalmatina;2015;1;346247;6753695
Rana dalmatina;2015;1;346356;6754181
Rana dalmatina;2015;1;357365;6783913
Rana dalmatina;2015;1;314225;6777059
Rana dalmatina;2015;1;357299;6784039
Salamandra salamandra;2015;1;359351;6795101
Salamandra salamandra;2015;1;248830;6849759
Salamandra salamandra;2015;1;359234;6795311
Triturus marmoratus;2015;1;357365;6783913
Triturus marmoratus;2015;1;357299;6784039
Salamandra salamandra;2015;1;244129;6797100
Bufo spinosus;2015;1;231796;6758974
Bufo spinosus;2015;1;196510;6857505
Bufo spinosus;2015;1;247519;6866578
Bufo spinosus;2015;1;217575;6850942
Ichthyosaura alpestris;2015;1;196510;6857505
Ichthyosaura alpestris;2015;1;217575;6850942
Lissotriton helveticus;2015;1;196510;6857505
Lissotriton helveticus;2015;1;217575;6850942
Pelophylax spp.;2015;1;196493;6857320
Pelophylax spp.;2015;1;217575;6850942
Rana dalmatina;2015;1;217575;6850942
Rana temporaria;2015;1;217575;6850942
Salamandra salamandra;2015;1;297013;6843005
Salamandra salamandra;2015;1;196510;6857505
Salamandra salamandra;2015;1;217575;6850942
Triturus marmoratus;2015;1;217575;6850942
Alytes obstetricans;2015;1;217575;6850942
Bufo spinosus;2015;1;249470;6763446
Bufo spinosus;2015;1;237229;6762360
Epidalea calamita;2015;1;283001;6839317
Rana temporaria;2015;1;371589;6805141
Alytes obstetricans;2015;1;388524;6813997
Alytes obstetricans;2015;1;249174;6874969
Bufo spinosus;2015;1;224305;6868639
Bufo spinosus;2015;1;348895;6786740
Bufo spinosus;2015;1;346457;6785233
Bufo spinosus;2015;1;342830;6787587
Bufo spinosus;2015;1;282852;6760306
Bufo spinosus;2015;1;277916;6832863
Hyla arborea;2015;1;348895;6786740
Lissotriton helveticus;2015;1;348806;6786769
Rana dalmatina;2015;1;348935;6786668
Rana dalmatina;2015;1;348818;6786722
Rana dalmatina;2015;1;348806;6786769
Rana dalmatina;2015;1;348895;6786740
Triturus marmoratus;2015;1;240070;6751791
Triturus marmoratus;2015;1;240297;6751959
Bufo spinosus;2015;1;281454;6837832
Bufo spinosus;2015;1;201939;6838226
Bufo spinosus;2015;1;250542;6870435
Epidalea calamita;2015;1;283001;6839317
Lissotriton helveticus;2015;1;201939;6838226
Alytes obstetricans;2015;1;144637;6836707
Bufo spinosus;2015;1;249798;6791859
Bufo spinosus;2015;1;249798;6791859
Bufo spinosus;2015;1;249475;6801843
Bufo spinosus;2015;1;249442;6801819
Bufo spinosus;2015;1;202475;6773377
Bufo spinosus;2015;1;342835;6787598
Bufo spinosus;2015;1;345598;6784525
Bufo spinosus;2015;1;374499;6791473
Ichthyosaura alpestris;2015;1;374238;6791249
Ichthyosaura alpestris;2015;1;374311;6791191
Ichthyosaura alpestris;2015;1;374499;6791473
Lissotriton helveticus;2015;1;249475;6801843
Lissotriton helveticus;2015;1;249442;6801819
Lissotriton helveticus;2015;1;374238;6791249
Lissotriton helveticus;2015;1;374499;6791473
Pelophylax spp.;2015;1;152386;6773974
Rana dalmatina;2015;1;236485;6747708
Rana dalmatina;2015;1;329396;6765325
Rana dalmatina;2015;1;249798;6791859
Rana dalmatina;2015;1;249442;6801819
Rana dalmatina;2015;1;374238;6791249
Rana temporaria;2015;1;374803;6791887
Salamandra salamandra;2015;1;236485;6747708
Salamandra salamandra;2015;1;236485;6747708
Salamandra salamandra;2015;1;249475;6801843
Salamandra salamandra;2015;1;196307;6853559
Salamandra salamandra;2015;1;262411;6773223
Salamandra salamandra;2015;1;374311;6791191
Triturus marmoratus;2015;1;249475;6801843
Triturus marmoratus;2015;1;249442;6801819
Triturus marmoratus;2015;1;374803;6791887
Alytes obstetricans;2015;1;374238;6791249
Bufo spinosus;2015;1;319213;6774102
Bufo spinosus;2015;1;251650;6789195
Bufo spinosus;2015;1;359555;6796008
Bufo spinosus;2015;1;136250;6842830
Bufo spinosus;2015;1;275348;6819495
Bufo spinosus;2015;1;201939;6838226
Bufo spinosus;2015;1;136343;6842828
Bufo spinosus;2015;1;263643;6740901
Bufo spinosus;2015;1;359757;6802128
Ichthyosaura alpestris;2015;1;359724;6802108
Lissotriton helveticus;2015;1;251650;6789195
Lissotriton helveticus;2015;1;251655;6789155
Lissotriton helveticus;2015;1;250922;6789508
Lissotriton helveticus;2015;1;201939;6838226
Lissotriton helveticus;2015;1;280707;6756567
Lissotriton helveticus;2015;1;359757;6802128
Pelophylax spp.;2015;1;354011;6788844
Rana dalmatina;2015;1;248784;6786639
Rana dalmatina;2015;1;359555;6796008
Rana dalmatina;2015;1;275348;6819495
Rana dalmatina;2015;1;201939;6838226
Rana dalmatina;2015;1;373261;6821485
Rana temporaria;2015;1;251655;6789155
Salamandra salamandra;2015;1;251655;6789155
Salamandra salamandra;2015;1;280707;6756567
Triturus marmoratus;2015;1;250922;6789508
Bufo spinosus;2015;1;359596;6795659
Bufo spinosus;2015;1;347273;6812683
Bufo spinosus;2015;1;176118;6839426
Bufo spinosus;2015;1;168509;6853189
Hyla arborea;2015;1;271047;6739403
Lissotriton helveticus;2015;1;359596;6795659
Salamandra salamandra;2015;1;359596;6795659
Pelodytes punctatus;2015;1;283001;6839317
Pelodytes punctatus;2015;1;272520;6731995
Pelophylax spp.;2015;1;213391;6760384
Alytes obstetricans;2015;1;166530;6827622
Lissotriton helveticus;2015;1;201714;6838247
Pelodytes punctatus;2015;1;151157;6778281
Salamandra salamandra;2015;1;201714;6838247
Triturus marmoratus;2015;1;201714;6838247
Epidalea calamita;2015;1;231268;6748461
Lissotriton helveticus;2015;1;241159;6853843
Pelodytes punctatus;2015;1;231381;6748593
Rana dalmatina;2015;1;216516;6761113
Rana temporaria;2015;1;176127;6835479
Salamandra salamandra;2015;1;226002;6877258
Salamandra salamandra;2015;1;241159;6853843
Salamandra salamandra;2015;1;242863;6855186
Bufo spinosus;2015;1;251031;6793004
Bufo spinosus;2015;1;243238;6856522
Bufo spinosus;2015;1;392790;6800048
Lissotriton helveticus;2015;1;251031;6793004
Rana dalmatina;2015;1;250748;6792927
Rana dalmatina;2015;1;392363;6800108
Rana dalmatina;2015;1;392607;6800414
Rana dalmatina;2015;1;392790;6800048
Rana temporaria;2015;1;392695;6800121
Rana temporaria;2015;1;392618;6800126
Rana temporaria;2015;1;392667;6800151
Rana temporaria;2015;1;392765;6800205
Bufo spinosus;2015;1;278984;6805161
Bufo spinosus;2015;1;274762;6801690
Bufo spinosus;2015;1;252564;6846271
Bufo spinosus;2015;1;269821;6832829
Bufo spinosus;2015;1;249116;6869266
Bufo spinosus;2015;1;249485;6869895
Bufo spinosus;2015;1;250610;6870454
Hyla arborea;2015;1;187404;6767612
Lissotriton helveticus;2015;1;278984;6805161
Pelodytes punctatus;2015;1;378511;6757395
Pelodytes punctatus;2015;1;378807;6757876
Pelophylax spp.;2015;1;187404;6767612
Rana dalmatina;2015;1;360263;6786594
Rana dalmatina;2015;1;278913;6804831
Salamandra salamandra;2015;1;172679;6775827
Salamandra salamandra;2015;1;278984;6805161
Bufo spinosus;2015;1;251031;6793004
Bufo spinosus;2015;1;167449;6787231
Bufo spinosus;2015;1;201939;6838226
Bufo spinosus;2015;1;244978;6850319
Bufo spinosus;2015;1;245040;6850948
Bufo spinosus;2015;1;241457;6873265
Bufo spinosus;2015;1;239838;6873473
Bufo spinosus;2015;1;239773;6874397
Bufo spinosus;2015;1;239805;6874207
Bufo spinosus;2015;1;239876;6874252
Bufo spinosus;2015;1;343074;6787333
Bufo spinosus;2015;1;342835;6787614
Bufo spinosus;2015;1;345403;6785381
Bufo spinosus;2015;1;345871;6784518
Bufo spinosus;2015;1;166607;6782932
Bufo spinosus;2015;1;346457;6785221
Bufo spinosus;2015;1;346942;6785770
Bufo spinosus;2015;1;348893;6786742
Bufo spinosus;2015;1;342830;6787641
Bufo spinosus;2015;1;225315;6867283
Lissotriton helveticus;2015;1;251031;6793004
Lissotriton helveticus;2015;1;201939;6838226
Lissotriton helveticus;2015;1;155661;6791464
Lissotriton helveticus;2015;1;165502;6780005
